ID,HAIL-SIZE,LAT,LONG,MEM_VAL_X,MEM_VAL_Y,MEMBERSHIP VALUES OF DATA POINT,CONVERGED_TO_PT_X,CONVERGED_TO_PT_Y,FUZZY
28,1.0,36.28,-95.9,0.0468345706651,0.0241077894518,"[0.05002516465331851, 0.3374366631887014, 0.21920633921940033, 0.39333183293857976]",34.4916588342,-98.3539361604,NO
29,0.75,37.2,-98.0,0.0689664733018,0.0176388860697,"[0.2543999281629365, 0.3524332671218106, 0.054713533735158346, 0.33845327098009437]",34.4916588342,-98.3539361604,NO
30,1.75,31.7,-97.28,0.0418834741963,0.0240729773318,"[0.01292573516347412, 0.2853555125218787, 0.3804365740806044, 0.3212821782340428]",34.4916588342,-98.3539361604,NO
31,0.75,28.7,-82.0,0.0679933697876,0.578918933867,"[0.27566513878349, 0.27906685688835176, 0.34227440208277266, 0.10299360224538551]",37.769901522,-80.6895448375,NO
32,0.75,34.58,-87.0,0.0586301967668,0.442996411255,"[0.08051098498864645, 0.35318689720227453, 0.2407828285793982, 0.32551928922968076]",37.769901522,-80.6895448375,NO
33,2.0,34.7,-86.9,0.0575419229693,0.454655638846,"[0.18608565102588662, 0.2993066238932874, 0.20107891811386225, 0.3135288069669638]",37.769901522,-80.6895448375,NO
34,1.75,33.0,-90.08,0.0735734253005,0.204898888412,"[0.30107723797274233, 0.3255806437271404, 0.014989944342111544, 0.3583521739580056]",39.8135363525,-93.5658961765,NO
35,0.75,32.58,-96.78,0.0314796055194,0.0185123281752,"[0.1984968814100138, 0.3139400767851913, 0.3100410972375671, 0.17752194456722786]",34.4916588342,-98.3539361604,NO
36,1.75,29.68,-96.5,0.0769574531883,0.0587132458926,"[0.22190733956581438, 0.05876743934316983, 0.1300463981038381, 0.5892788229871778]",34.4916588342,-98.3539361604,NO
37,2.0,29.0,-96.68,0.0863644155145,0.0665117197175,"[0.06907559494193884, 0.5341816931813917, 0.12360494341753304, 0.2731377684591364]",34.4916588342,-98.3539361604,NO
38,1.5,32.7,-83.58,0.0430964875162,0.690033286827,"[0.07368309730245645, 0.28854999636339473, 0.24690173936192197, 0.39086516697222673]",37.769901522,-80.6895448375,NO
39,1.0,35.5,-95.5,0.0433558467177,0.0266974314142,"[0.3005645913640885, 0.30135445744784195, 0.3621737595484304, 0.03590719163963925]",34.4916588342,-98.3539361604,NO
40,0.75,34.0,-93.9,0.0568886765561,0.0585529519511,"[0.23179371212112465, 0.2376270002726987, 0.1559756691172386, 0.374603618488938]",34.4916588342,-98.3539361604,NO
41,0.75,34.08,-93.68,0.0580800823619,0.0629260243111,"[0.117198450419651, 0.3838430743532093, 0.21970463309134747, 0.2792538421357921]",34.4916588342,-98.3539361604,NO
42,0.75,33.7,-97.5,0.00957474628672,0.00433778317967,"[0.18772453498707908, 0.3460904258574347, 0.13820648481409348, 0.32797855434139284]",34.4916588342,-98.3539361604,NO
43,1.0,33.58,-97.78,0.00841508438665,0.00363711657681,"[0.35303247831789863, 0.30172977315574, 0.19604552601833014, 0.1491922225080312]",34.4916588342,-98.3539361604,NO
44,0.75,35.58,-91.4,0.0555717954615,0.106110130022,"[0.4095768075452455, 0.4722483477414457, 0.013700687510881899, 0.10447415720242692]",39.8135363525,-93.5658961765,NO
45,0.75,35.7,-91.28,0.0549072904122,0.108273897867,"[0.009348857519201656, 0.5451458668081427, 0.11298969349129136, 0.33251558218136434]",39.8135363525,-93.5658961765,NO
46,1.5,35.58,-91.28,0.0559305402316,0.110640219525,"[0.34628980793066705, 0.2005152249992639, 0.4429014007571525, 0.01029356631291667]",39.8135363525,-93.5658961765,NO
47,0.75,35.5,-90.4,0.0591657169116,0.152633013657,"[0.18597752021706213, 0.22267579005642785, 0.26894792562363556, 0.3223987641028743]",39.8135363525,-93.5658961765,NO
48,0.75,31.78,-97.0,0.0420306199198,0.0253077286375,"[0.364227199098791, 0.334808465737949, 0.03126793601380137, 0.2696963991494587]",34.4916588342,-98.3539361604,NO
49,0.75,34.5,-92.28,0.0615476745054,0.0945493962614,"[0.3035931636599915, 0.3702690219144919, 0.24517344881791966, 0.08096436560759691]",39.8135363525,-93.5658961765,NO
50,1.0,33.7,-96.68,0.0207349078734,0.0112629127807,"[0.2038830080299672, 0.3231454607303385, 0.22921153995823987, 0.2437599912814545]",34.4916588342,-98.3539361604,NO
51,1.5,33.38,-96.9,0.0201700440631,0.0107561271737,"[0.23838196522698302, 0.20429823320495744, 0.051363682947967296, 0.5059561186200923]",34.4916588342,-98.3539361604,NO
52,0.75,33.2,-95.0,0.0487806585937,0.0403718627864,"[0.31808213111963646, 0.1531229199277075, 0.4432755482406593, 0.08551940071199665]",34.4916588342,-98.3539361604,NO
53,1.0,34.2,-92.0,0.0641257004098,0.107061506629,"[0.22990567238820564, 0.353931840299945, 0.07232244875299329, 0.3438400385588561]",39.8135363525,-93.5658961765,NO
54,2.0,33.7,-93.58,0.0601603787227,0.0680193876953,"[0.35444878879507546, 0.07838370050730252, 0.22044286735912727, 0.34672464333849473]",34.4916588342,-98.3539361604,NO
55,1.0,33.5,-95.0,0.047434814132,0.0385101770305,"[0.40964574133213033, 0.19306468278313857, 0.09776199545906765, 0.2995275804256633]",34.4916588342,-98.3539361604,NO
56,1.0,34.0,-98.5,0.00233953299968,0.000824880052162,"[0.42089061102175906, 0.07874162332947003, 0.429517169353203, 0.07085059629556796]",34.4916588342,-98.3539361604,NO
57,1.5,34.38,-79.0,0.0173748879699,0.895313167921,"[0.2026580509455922, 0.3209659258388176, 0.26292289476676, 0.21345312844883035]",37.769901522,-80.6895448375,NO
58,1.0,33.7,-87.58,0.0652652822496,0.380776130517,"[0.15895493597215526, 0.21908935857814857, 0.32773243992933243, 0.29422326552036365]",37.769901522,-80.6895448375,NO
59,1.75,33.38,-87.0,0.0635924392254,0.430022194331,"[0.3596605333632831, 0.010255976575442489, 0.5225397019433181, 0.10754378811795645]",37.769901522,-80.6895448375,NO
60,2.75,32.78,-86.68,0.0645142309059,0.448828362693,"[0.2156916697394023, 0.16610909939481378, 0.22397068877325163, 0.39422854209253233]",37.769901522,-80.6895448375,NO
61,0.75,33.0,-85.9,0.0582089386947,0.521128078852,"[0.10748071766865563, 0.47155989735380105, 0.19077675223885096, 0.2301826327386924]",37.769901522,-80.6895448375,NO
62,2.0,33.2,-84.18,0.0436222102615,0.672505808904,"[0.3130167971341743, 0.11726570343843108, 0.21831796334378328, 0.3513995360836113]",37.769901522,-80.6895448375,NO
63,1.0,35.08,-81.08,0.0111271820882,0.926654797381,"[0.15397316424059057, 0.15600137665541908, 0.4361620372637037, 0.2538634218402866]",37.769901522,-80.6895448375,NO
64,0.75,31.28,-92.78,0.0772800728983,0.112913469305,"[0.26827471791832697, 0.35268317907111485, 0.261276019648953, 0.1177660833616052]",34.4916588342,-98.3539361604,NO
65,0.75,30.5,-99.78,0.0789822687635,0.0335140370374,"[0.16989021325779302, 0.2425956787106674, 0.30649008092352326, 0.28102402710801627]",34.4916588342,-98.3539361604,NO
66,2.0,35.58,-81.4,0.00848948038533,0.943012907453,"[0.1135754925416842, 0.2466866018842607, 0.23787655948511438, 0.40186134608894075]",37.769901522,-80.6895448375,NO
67,0.75,32.08,-98.28,0.0330269788132,0.0152023373179,"[0.31918407515130065, 0.062014024767174845, 0.27383243137556895, 0.3449694687059555]",34.4916588342,-98.3539361604,NO
68,1.0,30.28,-97.68,0.0670185742916,0.0403117166659,"[0.24734964358617326, 0.23251696441433367, 0.2686427517831191, 0.25149064021637396]",34.4916588342,-98.3539361604,NO
69,2.0,33.2,-86.58,0.0618494544066,0.465080057332,"[0.5307480436958298, 0.2854779712041934, 0.13010029716505025, 0.05367368793492658]",37.769901522,-80.6895448375,NO
70,0.75,37.2,-91.0,0.0420693827884,0.085943420656,"[0.43041383818916884, 0.1388674174479604, 0.08590395126064947, 0.3448147931022213]",39.8135363525,-93.5658961765,NO
71,0.75,41.7,-79.5,0.0229015289833,0.868046817414,"[0.05804310612937799, 0.16711402286400723, 0.4489736127162179, 0.3258692582903968]",37.769901522,-80.6895448375,NO
72,2.5,41.38,-86.9,0.0629628760404,0.384606830169,"[0.10853013349838837, 0.07547491958135241, 0.3623236554658432, 0.453671291454416]",39.8135363525,-93.5658961765,NO
73,3.0,42.38,-91.0,0.0532042757066,0.077631313475,"[0.01435098336757655, 0.03413849153395965, 0.4546101337995669, 0.4969003912988969]",39.8135363525,-93.5658961765,NO
74,1.75,37.88,-91.78,0.0281725039529,0.0435476500349,"[0.23892930976816223, 0.3583056713484002, 0.29935833415152785, 0.10340668473190981]",39.8135363525,-93.5658961765,NO
75,2.0,41.58,-86.68,0.0634056618107,0.405678939139,"[0.1694491652659678, 0.4148735512511896, 0.12804296641142326, 0.28763431707141934]",37.769901522,-80.6895448375,NO
76,0.75,41.7,-86.0,0.0603532587658,0.47953502273,"[0.04114637183579824, 0.46535274107558894, 0.449459588289081, 0.04404129879953168]",37.769901522,-80.6895448375,NO
77,1.5,34.7,-96.78,0.017494470774,0.00840914501368,"[0.09662633830171205, 0.2105438725354805, 0.44822263798890416, 0.2446071511739033]",34.4916588342,-98.3539361604,NO
78,2.75,35.2,-95.4,0.0427855602559,0.027740009576,"[0.2657520821200432, 0.26523233988798783, 0.4099352868894165, 0.05908029110255247]",34.4916588342,-98.3539361604,NO
79,1.0,35.28,-95.58,0.0410531238312,0.0252310856514,"[0.5625172913429088, 0.20155948499716944, 0.04310154833426748, 0.19282167532565425]",34.4916588342,-98.3539361604,NO
80,1.0,32.5,-94.68,0.0566015995752,0.0524331612859,"[0.007911164652508244, 0.18402537147674625, 0.6374429530084773, 0.17062051086226807]",34.4916588342,-98.3539361604,NO
81,1.75,33.08,-93.9,0.0604853799073,0.0650741098584,"[0.21833058957975218, 0.2804753269154918, 0.11680097714111784, 0.38439310636363816]",34.4916588342,-98.3539361604,NO
82,2.75,32.88,-93.68,0.0631221521712,0.0721198315629,"[0.2553120261482926, 0.24212976368775413, 0.2328238363363914, 0.26973437382756194]",34.4916588342,-98.3539361604,NO
83,1.75,32.7,-93.28,0.0666573471782,0.0841745008674,"[0.33716988631854183, 0.059350354037072256, 0.45798251145714475, 0.14549724818724127]",34.4916588342,-98.3539361604,NO
84,1.75,37.08,-89.58,0.0524689721438,0.171176413475,"[0.40543412496708103, 0.40884133774656706, 0.16062133358479555, 0.0251032037015561]",39.8135363525,-93.5658961765,NO
85,1.0,32.78,-98.9,0.0224437223352,0.00851253843129,"[0.13950495095930693, 0.3368886017690729, 0.2033357228381693, 0.3202707244334508]",34.4916588342,-98.3539361604,NO
86,0.75,33.2,-98.5,0.0124720993867,0.00485752874037,"[0.25136329795930956, 0.25623048549536726, 0.2207957870964662, 0.271610429448857]",34.4916588342,-98.3539361604,NO
87,1.0,37.28,-96.68,0.0616853966307,0.0229125753202,"[0.08203565085012918, 0.3599237971651379, 0.26433710838809826, 0.2937034435966346]",34.4916588342,-98.3539361604,NO
88,2.0,33.08,-98.58,0.0148069623447,0.00575880179317,"[0.13059803773497325, 0.46536331249134844, 0.25004248116138955, 0.15399616861228863]",34.4916588342,-98.3539361604,NO
89,2.75,39.0,-94.5,0.0134516215153,0.00826424508388,"[0.012892053563448889, 0.297168744264008, 0.45747370795854597, 0.23246549421399712]",39.8135363525,-93.5658961765,NO
90,2.0,39.38,-92.78,0.00407586701858,0.00418983800881,"[0.251069902570347, 0.2791345043234487, 0.30020537285066595, 0.1695902202555381]",39.8135363525,-93.5658961765,NO
91,1.0,40.88,-94.18,0.0140119841343,0.00830762411714,"[0.41096892293525505, 0.056109587704743016, 0.289788887675651, 0.243132601684351]",39.8135363525,-93.5658961765,NO
92,0.75,38.78,-94.28,0.0127165386198,0.00851420230624,"[0.45568728779130735, 0.37184952504741914, 0.14671555245529155, 0.02574763470598183]",39.8135363525,-93.5658961765,NO
93,1.75,39.0,-91.58,0.0199743127524,0.0308276006492,"[0.2405183310007046, 0.31945582868106176, 0.32394989697768845, 0.11607594334054507]",39.8135363525,-93.5658961765,NO
94,1.5,35.0,-92.28,0.0581333797222,0.087877063,"[0.5183998019829172, 0.3527594725302006, 0.08373491051829975, 0.04510581496858245]",39.8135363525,-93.5658961765,NO
95,2.75,34.88,-81.28,0.0130607947606,0.913209634826,"[0.2867716236514201, 0.23701608741395658, 0.17468244732634947, 0.3015298416082737]",37.769901522,-80.6895448375,NO
96,2.5,35.0,-80.9,0.0114023146483,0.925501273245,"[0.255708005011885, 0.23896738393773823, 0.14440804744548544, 0.3609165636048914]",37.769901522,-80.6895448375,NO
97,0.75,32.5,-85.0,0.0546625838113,0.579728403665,"[0.3152708540447298, 0.31604638470518703, 0.3082328078220478, 0.060449953428035365]",37.769901522,-80.6895448375,NO
98,2.75,34.5,-82.0,0.0186655357328,0.871996671807,"[0.2793645438039802, 0.04422692996487295, 0.32323210283901005, 0.3531764233921368]",37.769901522,-80.6895448375,NO
99,4.0,35.0,-81.0,0.0115615694927,0.924111967964,"[0.2458239645758204, 0.2832216336039947, 0.26173182902373315, 0.2092225727964516]",37.769901522,-80.6895448375,NO
100,0.75,37.7,-76.4,0.0194984861189,0.893172622217,"[0.055732873290458756, 0.1286748106447039, 0.3539338090362271, 0.4616585070286101]",37.769901522,-80.6895448375,NO
101,2.75,35.88,-78.78,0.00926066780295,0.944527848624,"[0.2390847079321961, 0.015359641431992853, 0.4830947636834471, 0.2624608869523639]",37.769901522,-80.6895448375,NO
102,0.75,35.28,-99.0,0.0110803219057,0.00291724801188,"[0.28344659346823664, 0.32331829384849875, 0.24511649348737313, 0.14811861919589148]",34.4916588342,-98.3539361604,NO
103,1.0,42.38,-96.4,0.14707944687,0.0375696837432,"[0.3040212854647487, 0.10383767740996498, 0.33342156579130783, 0.2587194713339784]",39.8135363525,-93.5658961765,NO
104,1.75,33.38,-97.08,0.0177995007169,0.00912863172466,"[0.3548381120507327, 0.2683732665111302, 0.1522440593992024, 0.22454456203893458]",34.4916588342,-98.3539361604,NO
105,2.0,43.58,-95.9,0.166722263516,0.0485254144821,"[0.36927280518453975, 0.18572993000213342, 0.08862565886202316, 0.3563716059513036]",39.8135363525,-93.5658961765,NO
106,2.0,43.7,-95.78,0.165185961186,0.0499231959864,"[0.4737195789758357, 0.03287002115830891, 0.02063765298784752, 0.4727727468780079]",39.8135363525,-93.5658961765,NO
107,0.75,35.38,-97.4,0.0141938680713,0.0054290189868,"[0.2956996050538441, 0.11197820400486563, 0.02192615508953409, 0.5703960358517562]",34.4916588342,-98.3539361604,NO
108,2.0,26.1,-80.18,0.0826695161661,0.534813274088,"[0.2529557547877321, 0.4213377099741794, 0.05156370087461154, 0.274142834363477]",37.769901522,-80.6895448375,NO
109,1.0,36.5,-100.08,0.0895649208242,0.0146675442359,"[0.23467293044585597, 0.4367330238204056, 0.20396825669363358, 0.12462578904010493]",34.4916588342,-98.3539361604,NO
110,1.75,45.58,-89.08,0.112903398098,0.214105405995,"[0.29055154983440834, 0.28932841960980094, 0.1210992291203179, 0.2990208014354729]",39.8135363525,-93.5658961765,NO
111,0.75,43.2,-90.18,0.073330871323,0.128144121349,"[0.20797782103363005, 0.22968486160575272, 0.3446756386647081, 0.2176616786959091]",39.8135363525,-93.5658961765,NO
112,1.0,46.08,-88.58,0.118081391896,0.24093355003,"[0.2992500954860537, 0.02799404490082603, 0.47103861340263004, 0.2017172462104902]",39.8135363525,-93.5658961765,NO
113,1.5,42.2,-73.4,0.0543481301693,0.737276048148,"[0.3099310564928761, 0.178481898009877, 0.3168127016785023, 0.19477434381874453]",37.769901522,-80.6895448375,NO
114,1.0,43.0,-91.78,0.0614934902216,0.0676362445444,"[0.18230296472551324, 0.3363077500580756, 0.17362626186942962, 0.3077630233469815]",39.8135363525,-93.5658961765,NO
115,1.0,38.5,-93.68,0.0115534606312,0.00951638432874,"[0.35725764852060965, 0.17837027109581516, 0.09010001214962994, 0.37427206823394515]",39.8135363525,-93.5658961765,NO
116,2.0,36.7,-97.08,0.0486389614854,0.0172515582372,"[0.6066074533716791, 0.10441367788725621, 0.24305303877288448, 0.04592582996818017]",34.4916588342,-98.3539361604,NO
117,1.75,37.08,-94.68,0.0426679374743,0.0289336944116,"[0.3046960768148109, 0.17666793938557757, 0.2946346003848561, 0.22400138341475534]",39.8135363525,-93.5658961765,NO
118,0.75,33.38,-82.0,0.0282225349045,0.809226382616,"[0.10978338167734633, 0.41665346562076744, 0.10960727592545316, 0.36395587677643304]",37.769901522,-80.6895448375,NO
119,0.75,33.0,-85.0,0.0514169094101,0.598443728511,"[0.27053660403851376, 0.2004106918170824, 0.29339286369142387, 0.23565984045297997]",37.769901522,-80.6895448375,NO
120,2.0,31.5,-83.18,0.050451145382,0.653402318468,"[0.35245392150584337, 0.06136606811092366, 0.2621212452065083, 0.3240587651767247]",37.769901522,-80.6895448375,NO
121,0.75,36.0,-102.58,0.237158649683,0.0254754940212,"[0.25780374945149265, 0.24233233100945273, 0.2941890092960331, 0.20567491024302165]",34.4916588342,-98.3539361604,NO
122,0.75,36.78,-100.5,0.130590889742,0.0181500615834,"[0.07712358912643974, 0.3764800578931904, 0.27976975068118226, 0.2666266022991877]",34.4916588342,-98.3539361604,NO
123,0.75,32.7,-96.9,0.0285166855653,0.0161889337336,"[0.24771097896998073, 0.25064070321436094, 0.1481124809635087, 0.3535358368521496]",34.4916588342,-98.3539361604,NO
124,0.75,32.78,-97.08,0.0255071394972,0.0138510656409,"[0.3877579819547945, 0.059158608175881734, 0.3462347119377964, 0.20684869793152735]",34.4916588342,-98.3539361604,NO
125,1.0,32.58,-95.18,0.0506228083428,0.0418218053976,"[0.21659374128206543, 0.4663236407801872, 0.08422759706523295, 0.2328550208725145]",34.4916588342,-98.3539361604,NO
126,0.75,30.08,-101.9,0.12955995638,0.0436424199203,"[0.18777317078382363, 0.34498940071309986, 0.14455187028931804, 0.3226855582137585]",34.4916588342,-98.3539361604,NO
127,1.0,32.38,-95.28,0.05113556082,0.0418501520861,"[0.3669782685918306, 0.3122585942747174, 0.20873769364466116, 0.11202544348879095]",34.4916588342,-98.3539361604,NO
128,1.25,38.28,-101.78,0.381220979833,0.0253759087604,"[0.09503834897051669, 0.2647042531202165, 0.3361245079821447, 0.30413288992712206]",34.4916588342,-98.3539361604,NO
129,0.75,41.88,-103.58,0.949980792458,0.00393281526373,"[0.18975310731298314, 0.19206221916561883, 0.441727152814801, 0.17645752070659695]",42.9888309658,-104.828630704,NO
130,2.75,38.0,-100.68,0.244899872846,0.024405792358,"[0.3027326379868708, 0.38394578451425015, 0.19725343198292536, 0.11606814551595368]",34.4916588342,-98.3539361604,NO
131,1.5,32.38,-99.68,0.0410503252688,0.0142314016296,"[0.19852849147721097, 0.2172275633995745, 0.161501944883443, 0.42274200023977154]",34.4916588342,-98.3539361604,NO
132,1.0,41.0,-98.68,0.291166755467,0.0343538589837,"[0.08593952942794206, 0.2307189632377832, 0.34133665480566355, 0.3420048525286112]",39.8135363525,-93.5658961765,NO
133,2.75,34.28,-98.08,0.00100613986689,0.000375132015057,"[0.2309551453560171, 0.4305847851262867, 0.2249654774005595, 0.11349459211713685]",34.4916588342,-98.3539361604,NO
134,2.75,34.38,-98.0,0.00113123213697,0.000424096501146,"[0.01940562855927203, 0.03170429809383209, 0.49944343409981407, 0.4494466392470817]",34.4916588342,-98.3539361604,NO
135,1.5,43.58,-88.68,0.0835679717888,0.218053529432,"[0.20749023020352933, 0.30964371453817824, 0.26917754649870135, 0.2136885087595909]",39.8135363525,-93.5658961765,NO
136,0.75,44.58,-117.5,0.570035936566,0.0678627230524,"[0.37271395426122234, 0.09177201112175355, 0.3505685361967962, 0.18494549842022784]",42.9888309658,-104.828630704,NO
137,0.75,36.88,-106.3,0.541487546568,0.0319395412033,"[0.2869248834586732, 0.09978980707574527, 0.28921927673224584, 0.3240660327333357]",42.9888309658,-104.828630704,NO
138,0.75,42.08,-102.9,0.911385918851,0.00680577034311,"[0.15185394729541818, 0.1694397318133443, 0.5585149867836408, 0.12019133410759665]",42.9888309658,-104.828630704,NO
139,1.0,36.08,-97.9,0.0259802717964,0.00799387518072,"[0.32176831508652715, 0.1416811480352486, 0.31590199388341184, 0.22064854299481246]",34.4916588342,-98.3539361604,NO
140,1.5,37.7,-97.4,0.0799786163465,0.0228038273436,"[0.15674952682301924, 0.4162622723454313, 0.32925207742328416, 0.09773612340826535]",34.4916588342,-98.3539361604,NO
141,0.75,30.38,-81.68,0.0535994596443,0.660141886915,"[0.16218035315658458, 0.01841895640083869, 0.4010759481460984, 0.4183247422964783]",37.769901522,-80.6895448375,NO
142,1.0,35.88,-97.4,0.0241874355824,0.0087024564742,"[0.304650081739755, 0.21299672221429083, 0.31093533938741763, 0.17141785665853648]",34.4916588342,-98.3539361604,NO
143,1.25,35.78,-96.4,0.0353084010719,0.0166992512649,"[0.004257402690186406, 0.7080107157763401, 0.05119626011768975, 0.23653562141578374]",34.4916588342,-98.3539361604,NO
144,1.75,44.0,-102.58,0.894074432036,0.00966098349588,"[0.31363661085289796, 0.19550918241122073, 0.26729132969432334, 0.22356287704155806]",42.9888309658,-104.828630704,NO
145,1.5,31.5,-83.5,0.0522012172807,0.636489286252,"[0.13287805904171265, 0.3437310526897346, 0.22786313145091464, 0.29552775681763827]",37.769901522,-80.6895448375,NO
146,0.75,37.58,-97.28,0.0746747219158,0.0224135624506,"[0.052102104658407186, 0.389706858872901, 0.4996429912237154, 0.05854804524497628]",34.4916588342,-98.3539361604,NO
147,2.75,34.7,-100.5,0.0490300300512,0.0102904993988,"[0.0613911041753218, 0.3587871962134427, 0.3999408107455714, 0.17988088886566414]",34.4916588342,-98.3539361604,NO
148,1.5,39.58,-103.18,0.696308716829,0.0180769458929,"[0.16788742152914182, 0.38453872929994753, 0.05605692391884255, 0.3915169252520681]",42.9888309658,-104.828630704,NO
149,1.0,39.08,-84.68,0.0318503159177,0.734511978941,"[0.3586516369081193, 0.19298825246264914, 0.38515251481559215, 0.06320759581363933]",37.769901522,-80.6895448375,NO
150,2.5,34.0,-98.9,0.00491321319506,0.00159263629177,"[0.028104673828542724, 0.24930368620515594, 0.03348004736860383, 0.6891115925976975]",34.4916588342,-98.3539361604,NO
151,2.0,39.78,-96.08,0.0621401136962,0.0214681997153,"[0.2046516927870745, 0.31307248551693856, 0.29357272217768277, 0.18870309951830416]",39.8135363525,-93.5658961765,NO
152,0.75,40.78,-95.4,0.0444826085746,0.0177765274032,"[0.12956746096776509, 0.2684557244708682, 0.5985416081604561, 0.003435206400910737]",39.8135363525,-93.5658961765,NO
